period,X0000,X0001,X0002,X0003,X0004,X0005,X0006,X0007,X0008,X0009,X0010,X0011,X0012,X0013,X0014,X0015,X0016,X0017,X0018,X0019,X0020,X0021,X0022,X0023,X0024,X0025,X0026,X0027,X0028,X0029,X0030,X0031,X0032,X0033,X0034,X0035,X0036,X0037,X0038,X0039,X0040,X0041,X0042,X0043,X0044,X0045,X0046,X0047,X0048,X0049,X0050,X0051,X0052,X0053,X0054,X0055,X0056,X0057,X0058,X0059,X0060,X0061,X0062,X0063,X0064,X0065,X0066,X0067,X0068,X0069,X0070,X0071,X0072,X0073,X0074,X0075,X0076,X0077,X0078,X0079,X0080,X0081,X0082,X0083,X0084,X0085,X0086,X0087,X0088,X0089,X0090,X0091,X0092,X0093,X0094,X0095,X0096,X0097,X0098,X0099
2018-01-01,0.010908052671211319,0.00033373020431417416,-0.0005863593881461971,-0.0065908904819462965,0.007305075881787588,-0.003786458251382973,0.005338314463525557,-0.001944869761365392,0.001254564116809559,0.013255095998690828,0.0014600107708309903,-0.015386489381953632,0.004805291271392863,-0.007700411248631395,-0.008178857499995043,0.011011328563429588,-0.0020644837579893043,0.011164317643733587,0.00652528116985816,-0.010727189706563323,0.010349314222289586,0.0041726754309689505,0.0008766890973908898,-0.0007237538214783827,-0.012662785247438954,-0.002782147308063513,0.012307835677015152,-0.0006450009667631044,-0.00832294550095843,-0.005599284862381198,0.017180762144376922,0.006659949872074167,-0.012605727480786796,0.005218975249499381,0.000922062633507136,-0.011343010065378386,0.00484240584732336,0.0029596649420730575,0.006442416030235868,-0.011133127111105878,-0.004263474463826272,-0.004092974141987273,-0.0050041931744712895,-0.0002949461871515909,-0.002718997680086057,0.013555001204006526,0.0005144112252576799,0.012055334723652592,0.009421798733589596,0.0019459025742725067,-0.015173386374893759,-0.010295404718812115,-0.016180137860407024,-0.025853913901258834,0.017503483478588964,-0.009927955151175586,-0.0080334975969167,-0.010950544120983027,0.005466998106049908,0.0029140447605281376,0.002625582231369598,0.015046829194032725,-0.00462351743514103,-0.006554677321372997,0.006943143852925158,0.004047271611652281,-0.010411768686905808,0.003912001753676986,-0.013109938924749109,-0.008877009057698932,-0.009774192704190662,0.004529303507891142,-0.005866659630320318,-0.0012990385006383142,-0.0001799484256183846,-0.007547963323697253,0.004128542858139084,-0.0018719274958181817,0.017644136810120312,0.015274220618312857,-8.02244039646979e-05,0.007027528994254855,0.014586021985785975,-0.0030812952018147615,0.018393167011265435,-0.002057646570447758,-0.0010705436710226877,-0.0055864953507401725,0.009682580590084299,0.010677190577142347,-0.01435699695293193,-0.012907899383155228,-0.005884925146490066,-0.009846088138460675,0.011709131630643944,0.0009198867439209448,0.012995286042849226,0.011961539710292339,-0.00076362777534989,-0.0010647020348196917
2018-01-02,0.0070131678738541885,-0.0036589261771037104,0.0032177719531918643,-0.010402688337161067,0.02097173890346226,0.01021912946618207,0.0007781944571566379,0.0047478803781458925,0.003740598941411115,0.007320061222809619,0.01769828356674357,-0.013044677856552011,-0.010353275335502133,0.004976791703565458,0.0015715761342437948,0.0028422403687775083,-0.01955972328848324,-0.006329633900084898,0.01142610436678259,-0.0015419222649462937,0.02270855117209466,0.016066342055720082,0.000420843182478741,0.0026862824980710453,-0.022238507748794867,0.004745127137184417,0.010191477340886294,0.004976651185681967,-0.009863072715406547,0.009833872005462823,0.007850957457537961,-0.004210240957739705,-0.003673263116590941,-0.00031264738657781126,0.0014238029688432336,0.00786101799333827,0.009788133335585437,8.90795739502172e-05,0.01130217875207587,-0.010408797452904362,-0.006378242479977408,-0.0024218409560743427,0.007839715388061387,-0.009367888786264971,0.009727786389265946,0.00580904896878914,-0.010343267276064093,-0.011548975918273642,-0.00372548958202482,0.0018557147727755062,0.005810092798466155,-0.013002473425698656,0.0009059228825265343,-0.01255428609330277,0.0031878916729551027,-0.0001743819933267528,-0.0058248642504519195,-0.0017069160468032355,-0.0009521000094200047,-0.015937347646809832,-0.0006703604808951163,0.022322639164034444,-0.00494642658509455,0.012012674535108698,0.021422122543598043,0.005711724766619319,-0.00043873392553828806,-0.018336269142470066,-0.012323597099224662,0.012245572614855264,0.008533177003304948,-0.001802991104805201,-0.006878358345134508,0.0071149341462988045,0.007954163421411609,0.0027874407383658797,-0.009283926287074366,-0.004885780417368061,-0.010125932137675627,0.005398364631427553,-0.0053993205490557115,-0.015319014670558023,0.019587715015516236,-0.00550552834556128,-0.00641024391040976,0.002283350513315605,0.0052022276982608825,-0.011878365472102278,-0.004178610849306726,0.014022640727048048,0.00706293928901147,-0.0048943210790138155,0.0044120331772794525,0.007873790809277885,0.0001126071387200466,0.009032904386464357,0.01039671461574295,-0.0039841707430905305,0.005254836996131109,0.020057646420238315
2018-01-03,0.0046952512403523935,-0.004861444107798641,0.019963885956526938,-0.0014188868911155618,-0.00598321157893389,0.00012490518975780146,-0.015752537478461708,0.013186439822207777,0.009251374230143902,0.0006061098484001412,-0.011736885374916456,0.011374987388417883,-0.002010136216958921,0.0030687838452482198,0.012981396619560631,-0.0029997389542140047,0.0015198101111771627,0.0019938944354401357,0.005165151872328814,0.0011234612782037169,-0.008683853378384655,0.013303246488534967,0.013083067275186757,0.0020041441363250817,0.011844305906811783,0.0019512031392025027,0.0004315611578147809,0.005299397397417304,-0.004983091464883238,0.019811270324521454,0.007392310283138099,0.005645388148997807,-0.0054683978418386125,0.005668182720611167,0.005570832736962789,0.019729959575648385,0.0049230304100046345,0.0009320151589864792,-0.017167391917841255,-0.015330755508553647,-0.004237415991777094,0.00297824634805631,-0.0028623869898920496,0.013455700615448811,0.0046153628302562375,-0.009951809908308278,0.007351118152443501,-0.008366760315079541,-0.00889899450577466,-0.010160601712350595,0.017566053787188698,-4.601443141377467e-05,-0.002795826936275451,0.0013765179650513765,-0.002831963111983633,0.002031386194882387,-0.008923792000131445,-0.008218365144273355,0.0016555520285807777,-0.011161217809054155,0.014053504306858972,0.015615265349385527,0.00861938086563693,0.013198217040108897,-0.0012060785628251768,-0.0008571969542205864,-0.004612407124959282,-0.008086554812486664,-0.009644796108235515,0.010951754400550505,0.0022318486000480323,-0.02444433111932221,0.006077020470696813,0.006423809005684672,-0.011641936332592676,0.01405458617549606,0.008101169877696561,-0.012407015343732057,0.0025518481772284786,-0.00603877720236936,-0.002489767618388519,-0.02750963879831187,0.001148540831418915,0.02020819853243811,-0.0077972107209206476,-0.014539615955525068,-0.013538929842450963,-0.008624321114124847,0.015581668865326194,0.017491047988296933,-0.0021059593655431297,-0.005762618014836087,0.007290753950127588,0.02685755151357038,-0.0033246722061851942,-0.021504462644998945,-0.02219315806608577,0.01826762238029542,-0.007994281358512607,0.010453310569230557
2018-01-04,-0.015664560244341184,-0.002899420366467131,0.011326804042120267,0.019780811534120698,0.004743563780744321,0.002890346176629998,-0.004012835928699951,0.0063937461906811936,0.02297887035868616,0.015574796502797987,0.002621071022150467,-0.008656564455925598,-0.00498564117137855,-0.0116445224130486,0.012706539921274898,-0.008165620187594086,0.004201454739377961,-0.003980668823674441,-0.001810935422583844,-0.0033655319658495103,0.005060716338268943,-0.009995083761064978,0.024126669784497526,0.005565352208879589,0.01227608634237621,0.005881400702109684,-0.00653110720173465,-0.0016963467504295033,0.0002595749155341522,-0.006182493723409483,-0.0012526872675834794,-0.0014528726028762754,0.007098106315249568,-0.007101046249530399,0.008889254578820574,0.01286427114074378,0.0022865087809758743,-0.000798275354848305,-0.00225278534083247,0.009592891272631477,-0.013536707539478976,-0.006134567776525895,-4.444130666123158e-05,-0.005735275399442168,0.018437848506802662,0.01702009922439273,0.027558641761960694,0.017324308126270314,0.0016128184531674754,0.004745228171316876,-0.00039220126271491575,-0.01043957071894294,-0.006512952532143292,-0.007942788849759854,0.01437235366811615,0.006801928619735366,0.013162975462654715,0.005432024925704372,0.0072967071682453295,0.004904692696280389,-0.0004347978073729149,0.0034416536831704965,8.290472582145144e-05,0.000561570582951706,0.010602551973445479,-0.01674646734416474,0.010365938058661477,0.0011853965306328552,0.0017525060808622206,0.006766207727440636,0.008712491893011159,-0.0004557978543682162,0.0016871173996680232,-0.011920565982177367,-0.005705066859625576,0.008164604844168507,-0.014018664663136523,-0.005113564999565926,-0.0009965652263418463,0.0031604941602096466,0.0027013097957946535,0.0021957613001211745,-0.0027625309519220625,-0.005983709024852298,0.006786478157409291,-0.006111118802622052,-0.006832547656854499,0.0018740089467731429,-0.018631046721106898,0.0010079597740563506,0.02113971994559215,-0.017053975665348116,0.012060821079495132,0.012999032309033792,-0.006308295020423978,0.007686589287926847,0.011645673138123966,0.010348727712342394,-0.006598022998822813,-0.002678617553153131
2018-01-05,0.0011493874681765253,0.005960489057900017,-0.013397342793889514,0.002910534545851301,-0.01805738342009333,0.003729988250077665,0.007246641124528689,-0.012294983574738589,0.003293329593113784,-0.0018510750715205416,0.00912891114387817,-0.009855162342739964,0.014323603812198335,0.0027005991763052388,0.011498980550308627,0.014357721538594184,0.0019375402056296728,0.000922988695604438,0.011669094374330098,0.009593199791484534,-0.00010999866605390467,-0.002809164566529542,-0.0033092261483521398,0.012786346245938031,-0.013269234356321484,0.002007014068872643,-0.005994035602893936,-0.012985765218928899,-0.01695549650028703,-0.005248423673385954,-0.005844948029266454,-0.0018864840904594742,0.0007295085824683808,0.002220908220193559,0.017590971852377315,-0.016849715097541455,0.015334481702760512,-0.014013994284040517,0.0009027310681491217,0.004044002043983084,9.341868873890376e-05,0.0019795304691865765,-0.004676463074886261,-0.006700118147060054,0.0030713649818528005,-0.02510482527883845,0.006101197152185784,0.008614207210376784,-0.011491488967540925,-0.0017783900576959458,0.00013869671700780147,-0.0006034606228255924,0.005680931485093262,0.006023530316201874,0.01221684659763335,0.005086223072352269,0.006241135936506582,0.0011828578579704636,0.028150322454010657,0.021617660119169883,0.0056458880014602746,0.02588440673228118,0.008421785360030257,0.0005535847924113748,0.012355701900703021,0.0016260622944205166,-0.00731897353857104,-0.001153645269303583,0.013496580338521804,0.01627449107247824,-0.0042523339751580624,0.01344814697783994,0.0033576137891985773,8.922475959791573e-05,-0.003340637138386952,-0.003600922932415257,-0.013763642648007328,-0.01202891716491417,0.008317148533343742,-0.006671865179672401,0.003168795429288509,0.01772553265589801,0.009007549096222752,-0.010196600777984583,0.02612654284645421,0.004087791181480375,-0.007061817928466233,-0.017660513198147734,-0.008880934155268194,0.0012750315728333802,0.008990361181404302,0.0079256819435327,-0.00818835493493388,0.0035625160678293484,-0.010346676126450915,-0.0012406324069306953,0.003493366036400673,0.007975501569722949,0.0063507801828760185,0.00026459058888994574
2018-01-08,-0.005351894896124829,-0.004862343796497813,0.0036307496801401516,-0.0027747894482528243,-0.011430727964736308,0.008211920983335884,0.0029142977130162534,-0.012639888510745153,-0.013787772863788182,-0.00916183199246524,0.015366049103200738,-0.01377358206930588,0.0029133860610341704,-0.01632427784412831,-0.004212755711437427,-0.006199883777575198,0.004917936773976307,-0.0043870942147265285,0.007547064500029516,-0.006495537669829094,-0.00221548880083807,-0.0008613803355913957,0.0012337418058982858,0.0056201397753612,-0.008260632774354149,-0.0018430304586336368,0.009874423309321458,-0.012871957012507417,0.016109089815395494,0.0022929210669958523,0.00953766650375461,-0.006400930418374168,0.008888123024851629,-0.01427431966156894,0.007952918262854327,-0.005491744083962141,0.0013090488613127981,0.012928819763171685,-0.01212743136936781,-0.022911620220818007,0.0030642654824403616,0.002006002769703742,-0.008186632713602867,0.009182820573494904,-0.00039086650245736334,-0.00032016829460191997,0.011321565293633143,-0.003868166749286868,-0.015897302721183434,-0.009994228122343822,0.016147386465398435,0.015975176132801423,-0.001823391035629129,-0.008600874708586231,-0.01132138392366692,-0.011767633126255485,-0.015253779326201814,0.016364418996516226,0.002559172335259323,0.0036583053958007296,0.005125407084753081,-0.004710981670421485,-0.008157574209698494,-0.0042069664746542355,0.006903902303933337,-0.004265514618007754,-0.013274442065580353,-0.005032030971030332,-0.00039924405322924473,0.0017561452745581696,-0.01154112787653128,0.019896796756529802,-0.009016945731705696,0.013535017339199377,-0.021396706377226397,-0.015187526229438987,-0.006080944552732207,-0.0007184318919426175,0.011067268557552247,-0.02396363119330958,-0.0005005830866880697,0.004914121260137419,0.00043528439129950016,-0.00018100786583888232,0.01589654156891207,-0.00019942551049445978,0.007123687338696542,-0.00460843075227668,0.016173915263697495,-0.007142027741470746,0.0012859377651253056,-0.005807562183847015,0.0056625353049393964,-0.01374800479123549,-0.016969127734526263,0.00904323435751205,-0.008271128107128288,-0.005943649423635762,-0.008404691379495845,-0.014387663111941852
2018-01-09,-0.0026318871640684527,0.006752984971649347,0.008078843863301953,0.00790377161386762,-0.006055257069883045,-0.011733175595330395,-0.009296753041531216,-0.018768384119564798,-0.013258994467780467,0.005724852507164038,-0.0021716381136594595,0.009365271256390575,-0.0011511550275567033,0.012861618840582326,0.0013585431258993788,-0.0015253236545314883,0.009972708339567192,-0.006672453113791513,-0.012873889182996458,-0.012270762057899821,-0.00243650788951234,-0.0013487004800688564,-0.006817531649040212,-0.00812801868839254,-0.007989504944647998,0.007352220703394574,0.0011610387346105428,0.004198184227267479,-0.0026728517188723227,0.005412093291589299,0.01905498071656109,0.011894166946617938,-0.0029374691160813215,0.007346193861428101,-0.003583253571829534,-0.008979309878238289,-0.01347265039505156,-0.014137190329026104,0.0014162210403793037,-0.013434277368546159,0.002944849723312243,0.006990880552588493,-0.012613930260650467,-0.0013614017904033497,-0.003754891436807385,-0.017172844790860137,0.009635616002518381,-0.0008749107055678847,-0.007916913015983996,0.003542299593046975,0.001388521952642823,-0.0010841500662207106,-0.013857030096415694,-0.0019329575000898663,0.010525427253589242,0.005220266481886582,0.0012523412062621234,0.008671594963620091,0.0014008904954052259,0.02096413124141601,0.0006598179499157641,0.002489988386262806,0.00609151956302722,0.005424857338356999,-0.009572523143778213,-0.005801751331117897,-0.007137465140037556,0.010490815589152843,-0.003712989824342918,0.011958655751437487,0.00484611489482517,0.0023025962502864184,-0.0125623506822149,0.009037646533940229,-0.0139881944408639,-0.008737032815789591,0.018341496585678366,0.0014555649198083125,-0.007902867962609403,-0.012063246470919001,0.013423032994025667,-0.007855853295619792,-0.004470796172944264,0.008961255523422624,-0.006134475709396376,-0.005317376000318585,0.0009912232273231404,0.0042698649939207885,0.011119435201621388,-0.006727957422165267,0.002329501989160652,-0.013935796805798767,0.012668359645299531,-0.0012163312779376726,0.0036291663381306616,0.012088787884041847,0.003529291911204624,0.004658979555418156,0.00039568683061565765,-0.013384481689179141
2018-01-10,0.0027719469217415142,-0.0021600814883225715,-0.008189317876332047,0.004795686623173477,0.005204838936974686,0.024492848504785465,0.013660488792130058,-0.00043265323120241704,0.009973015903254402,0.004530729846809672,-0.007191147026151991,0.00356091734153077,-0.01220143038269777,0.01765674814831417,-0.008621476852964821,0.007149028896051593,0.001003697326511621,0.015432303992488485,-0.009361687060707993,-0.009671096020839862,-0.0002769812945709139,0.0113979712122703,-0.0055949425332955886,0.0038029245867260237,0.008082392169643132,0.008406048880348465,0.00309812877135768,-0.003517734190320954,0.010616647769337701,0.001189290629729121,0.0023087786502271686,0.003820122533053032,0.017183380526016277,0.023192546138026116,0.0023937947052906404,0.005628707556756612,0.003850600521532678,-0.0014019589609766936,0.007772629815375025,0.00015237693322631124,-0.004499647338782202,-0.005660439639740057,-0.0028799434469866637,-0.001696815854606704,0.0027524397101972692,-0.02481284338728799,-0.004423849708865209,-0.004259287535677589,-0.004927095382473227,-0.0010831177702910564,0.01142032560441609,0.012761713129659675,0.006416537576942167,-0.0009582609471336006,0.004465931391679406,-0.004826371002416903,0.006274557002054004,-0.00013069026152913048,0.02037318438025518,0.002703966723047134,0.020216789086911758,0.012883229520189709,-0.005837964382997403,0.00643959782125238,0.006041446223098633,-0.007698225562717767,0.02243817611584678,0.011143085754584618,-0.005171837329991809,0.0008826086516913936,-0.010853298654546173,0.0071480423903359895,-0.0008230102401173439,0.0034160737505537827,-0.013222931439275845,0.007088619881822333,-0.008562430902938676,-0.004497584728205549,-0.0012441896245429524,-0.004706197455895938,-0.006779762339322205,0.017387289843491614,-0.009407576496574737,0.003736016414442753,0.008292625792465652,0.0034110187807331084,-0.009452551343430347,0.014594688779291482,0.018958670699810956,0.017513055260851926,-0.0030456805341289657,0.01771845584670099,-0.0001959454230687971,-0.017574078789553034,-0.008138895002616806,0.0027781231549488623,0.009485592645532127,0.008410879152961142,0.00021158496186044306,-0.002863018723016669
2018-01-11,0.01112160402183926,0.004491881397241114,0.012152043024824694,-0.01589298405117055,-0.0022041576678053596,0.013124680153860275,0.006431840161494635,-0.013626513464921835,-0.004387622466217811,-0.002660858491818064,0.00619131649345633,-0.005355575637607748,0.0034462708633185343,-0.012844032617628828,0.007953121662419026,0.002353161614448307,0.004990547685417666,0.013930047042900821,-0.006583377106179259,0.002603778400708324,-0.007895171522088778,-2.4814170227206906e-05,0.00894639779116474,0.0022480733775550404,-0.015054901812046145,-0.014578872071464043,-0.0038029424533955556,0.010922120803377053,-0.0025131894860894568,0.006708293763683942,-0.0031045417795923028,-9.08109453781032e-05,0.004031048198336089,0.006004919077327132,-0.012732341375765364,0.015025714860328524,-0.007091963771852361,-0.007229680610714079,0.0012470076402756763,0.02004240783554021,0.0038416528370227034,-0.00369982053172464,-0.012426790557785105,-0.014415180940777438,0.009876264161914861,-0.005422086131611796,-0.01079943565670743,0.01953565644717118,0.008141160964702835,0.0030771389143964085,0.017593604812009594,0.007586072367315381,0.003436072745727201,0.009179485123367677,0.0011078192268822657,0.02185466375633491,-0.0068929943155495695,-0.02687145462318586,-0.0005320782268281635,-0.0005996513928731193,0.005611277216560875,-0.013823229931682468,0.0036747578436129263,0.011626322237338218,-0.000630004206327199,0.0049459185188231326,0.015852038060356462,0.0057834270442127175,-0.001043731545170294,-0.00031968307134320535,0.008977976535847991,0.0012344658167886054,-0.004484541718855454,0.0011726969176121562,0.008009465197293881,-0.007400868584690969,-0.025453894362435732,-0.0032146745814926694,-0.00424477297920417,0.006393681930352797,0.002822492486635171,-0.0061420251602828674,0.01272088430485877,-0.0068198384558692746,-0.0069784436857415165,-0.00910912717467066,0.011167245691132397,0.015858591781085805,-0.003064297327297517,-0.006945957396850109,0.00013403488082305523,0.023732177523620775,0.01777966079208568,0.019272990026516293,0.0020484113217589675,-0.02818741096755728,-0.004410624742620503,-3.450392729612478e-06,-0.02296125587088346,-0.008089797853892862
2018-01-12,-0.005521177677412402,0.0008915203533712639,-0.007248946296078852,0.0012829445115923237,-0.009152749597888454,0.00793680404739584,0.01248401209562131,0.00020969597416216188,-0.005456237111229875,0.0053569173650201635,-0.0062692283975629036,-0.004350845365051185,-0.009491155067907603,0.0062412763796720035,-0.0019271056079332891,0.01985381578469324,-0.00739539770727519,-0.007669815274809013,-0.004153910250284805,0.018120838231193554,0.019422397925148095,0.004329972400533875,0.011949456579117923,0.01663805730592117,-0.008703974915438437,0.041150978294969595,0.015719163324342457,-0.00543958363222281,0.0006394555804455501,-0.0006189603316778258,-0.0029929730009597305,0.012238795368243915,0.006148558530650309,-0.0046948597021259095,-0.004019784383717016,-0.012993272266008849,0.010630913802147174,0.009144470361049055,-0.00031566805168619744,0.006768681806167449,-0.006927067351802839,-0.00127728617745527,-0.0012723366943136678,0.007047621356417864,-0.013792216172245138,-0.002181033397294267,-0.0022408652979490247,-0.009925405733922114,-0.007790118833913275,0.0009147943453380308,-0.015691990796478997,-0.011333007882996194,0.013306917529875105,0.00035578325236809076,-0.01111213446452989,0.004493180605271346,-0.003588824936500427,0.00958918453068002,0.007404969314622318,0.0003392323284741222,-0.006576616037795478,0.005729589275856969,0.00891938994199204,0.013010893871956593,0.02346704552313757,-0.0012801385400209263,0.019648557912948186,-0.006067036231975949,0.01007061811502133,-0.004894851900379811,0.008361417740725074,-0.009084325043812735,-0.000623470163012837,0.020903582012658732,0.015715190542904003,-0.00534279052050954,-0.010331761623367245,-0.016557775444444582,0.0028811040146848447,-0.005278888167399328,-0.00887278080303917,-0.009456371623481924,0.0005289145001471755,0.016361261747451956,-0.01996965714355236,0.002276512806990853,0.004876415806893198,-0.002941702075045466,0.011122916297473587,-0.001432067792513199,-0.0097957393272302,0.0031879236079923883,0.000999074782557012,-0.005743031663040018,-0.010094100960451867,-0.005627790687531968,-0.012613860202991255,0.0092031547150649,-0.0013859225627778126,0.010762024387303044
